Date,Time,Outdoor Temperature,Outdoor RH,Outdoor dewpoint Temperature,Outdoor Absolute humidity
18-04-2023,09:15:00,33.3,72.6,27.7,26.3
18-04-2023,09:30:00,33.6,70.6,27.5,25.9
18-04-2023,09:45:00,33.9,68.7,27.4,25.7
18-04-2023,10:00:00,34.4,65.8,27,25.2
18-04-2023,10:15:00,34.7,64.1,26.8,24.9
18-04-2023,10:30:00,35,62.5,26.7,24.7
18-04-2023,10:45:00,35.5,59.9,26.5,24.3
18-04-2023,11:00:00,36.1,53.6,25.1,22.4
18-04-2023,11:15:00,36.4,52.5,25.1,22.3
18-04-2023,11:30:00,36.6,51.5,25,22.1
18-04-2023,11:45:00,37,53.4,25.9,23.4
18-04-2023,12:00:00,37.1,56.8,27,24.9
18-04-2023,12:15:00,37.3,54.8,26.7,24.4
18-04-2023,12:30:00,37.5,54.9,26.9,24.7
18-04-2023,12:45:00,37.7,49,25.2,22.3
18-04-2023,13:00:00,37.9,47.3,24.7,21.7
18-04-2023,13:15:00,38.1,44.5,23.9,20.7
18-04-2023,13:30:00,38.3,43.6,23.7,20.4
18-04-2023,13:45:00,38.4,35.2,20.3,16.6
18-04-2023,14:00:00,38.6,36.6,21.1,17.4
18-04-2023,14:15:00,38.7,35.4,20.7,16.9
18-04-2023,14:30:00,39.2,32.6,19.8,16
18-04-2023,14:45:00,39.3,32.7,19.9,16.1
18-04-2023,15:00:00,39.5,31,19.2,15.4
18-04-2023,15:15:00,39.4,28.2,17.6,14
18-04-2023,15:30:00,39.5,35.4,21.3,17.6
18-04-2023,15:45:00,39.1,36.3,21.4,17.7
18-04-2023,16:00:00,38.9,36.2,21.2,17.4
18-04-2023,16:15:00,38.8,42.8,23.8,20.5
18-04-2023,16:30:00,38.4,48,25.4,22.6
18-04-2023,16:45:00,38.1,50.7,26.1,23.5
18-04-2023,17:00:00,38,51.2,26.1,23.6
18-04-2023,17:15:00,37.9,55,27.3,25.2
18-04-2023,17:30:00,36.9,62,28.4,27.1
18-04-2023,17:45:00,36.3,63.9,28.4,27
18-04-2023,18:00:00,35.8,65.7,28.4,27.1
18-04-2023,18:15:00,35.3,66.9,28.2,26.9
18-04-2023,18:30:00,34.7,68.6,28,26.7
18-04-2023,18:45:00,34.3,70.2,28.1,26.8
18-04-2023,19:00:00,33.9,71.7,28,26.7
18-04-2023,19:15:00,33.5,71.2,27.5,26
18-04-2023,19:30:00,33.2,72.5,27.6,26.1
18-04-2023,19:45:00,32.9,74,27.6,26.2
18-04-2023,20:00:00,32.8,74.2,27.6,26.1
18-04-2023,20:15:00,32.6,75.2,27.6,26.2
18-04-2023,20:30:00,32.5,75.7,27.7,26.3
18-04-2023,20:45:00,32.4,75.8,27.6,26.2
18-04-2023,21:00:00,32,77.2,27.5,26.1
18-04-2023,21:15:00,31.9,78.2,27.6,26.2
18-04-2023,21:30:00,31.8,78.3,27.5,26.1
18-04-2023,21:45:00,31.7,79.4,27.6,26.3
18-04-2023,22:00:00,31.7,79,27.6,26.3
18-04-2023,22:15:00,31.6,79.9,27.7,26.3
18-04-2023,22:30:00,31.5,80.4,27.7,26.4
18-04-2023,22:45:00,31.4,80.7,27.6,26.3
18-04-2023,23:00:00,31.3,81.1,27.6,26.4
18-04-2023,23:15:00,31.2,81.3,27.6,26.4
18-04-2023,23:30:00,31.1,81.2,27.5,26.2
18-04-2023,23:45:00,31.1,80.8,27.4,26
19-04-2023,00:00:00,31,81.1,27.4,26
19-04-2023,00:15:00,31,81,27.4,26
19-04-2023,00:30:00,31,81.5,27.4,26
19-04-2023,00:45:00,30.9,81.6,27.4,26
19-04-2023,01:00:00,30.9,82,27.4,26.1
19-04-2023,01:15:00,30.7,82.3,27.4,26
19-04-2023,01:30:00,30.7,82.7,27.4,26.1
19-04-2023,01:45:00,30.7,82.6,27.4,26
19-04-2023,02:00:00,30.6,82.6,27.3,25.9
19-04-2023,02:15:00,30.7,82.5,27.3,25.9
19-04-2023,02:30:00,30.6,82.9,27.4,26
19-04-2023,02:45:00,30.5,83.5,27.3,26
19-04-2023,03:00:00,30.6,83.1,27.3,26
19-04-2023,03:15:00,30.6,82.9,27.3,25.9
19-04-2023,03:30:00,30.5,82.8,27.3,25.8
19-04-2023,03:45:00,30.5,83.2,27.3,25.9
19-04-2023,04:00:00,30.4,83.8,27.3,25.9
19-04-2023,04:15:00,30.2,84.1,27.2,25.8
19-04-2023,04:30:00,30.3,83.9,27.3,25.9
19-04-2023,04:45:00,30.4,83.3,27.2,25.8
19-04-2023,05:00:00,30.3,83.2,27.2,25.7
19-04-2023,05:15:00,30.3,83.4,27.2,25.7
19-04-2023,05:30:00,30.3,83.6,27.2,25.7
19-04-2023,05:45:00,30.3,83.4,27.2,25.8
19-04-2023,06:00:00,30.3,83.3,27.2,25.7
19-04-2023,06:15:00,30.4,83.2,27.2,25.8
19-04-2023,06:30:00,30.4,83.3,27.3,25.8
19-04-2023,06:45:00,30.5,82.8,27.3,25.9
19-04-2023,07:00:00,30.7,82.7,27.4,26
19-04-2023,07:15:00,30.9,82.2,27.5,26.1
19-04-2023,07:30:00,31,81.6,27.5,26.2
19-04-2023,07:45:00,31.3,80.6,27.6,26.3
19-04-2023,08:00:00,31.7,78.9,27.6,26.3
19-04-2023,08:15:00,31.8,79.2,27.7,26.5
19-04-2023,08:30:00,32.2,76.9,27.6,26.2
19-04-2023,08:45:00,32.5,75,27.5,26
19-04-2023,09:00:00,33,72.4,27.3,25.7
19-04-2023,09:15:00,33.4,70.6,27.3,25.7
19-04-2023,09:30:00,34,63.8,26.1,23.9
19-04-2023,09:45:00,34.5,61.9,26.1,23.9
19-04-2023,10:00:00,35.2,55.1,24.8,22
19-04-2023,10:15:00,35.7,50.3,23.7,20.6
19-04-2023,10:30:00,36.3,42.4,21.5,17.9
19-04-2023,10:45:00,36.9,41.4,21.6,18.1
19-04-2023,11:00:00,37.2,39.5,21.1,17.5
19-04-2023,11:15:00,37.6,32.6,18.4,14.7
19-04-2023,11:30:00,38,36.6,20.6,16.9
19-04-2023,11:45:00,38.3,39.3,22,18.4
19-04-2023,12:00:00,38.4,40.2,22.5,18.9
19-04-2023,12:15:00,38.7,36.4,21.1,17.4
19-04-2023,12:30:00,38.8,32.1,19.2,15.5
19-04-2023,12:45:00,39.1,30.2,18.5,14.7
19-04-2023,13:00:00,39.3,30.5,18.8,15
19-04-2023,13:15:00,39.5,29.5,18.4,14.7
19-04-2023,13:30:00,39.7,29.2,18.4,14.6
19-04-2023,13:45:00,40.6,27.7,18.4,14.6
19-04-2023,14:00:00,40.8,26.2,17.6,13.9
19-04-2023,14:15:00,40.7,24.3,16.3,12.8
19-04-2023,14:30:00,40.8,22.1,15,11.8
19-04-2023,14:45:00,40.8,20.7,13.9,10.9
19-04-2023,15:00:00,40.8,20.3,13.6,10.8
19-04-2023,15:15:00,40.9,19,12.7,10.2
19-04-2023,15:30:00,40.9,20.5,13.8,10.9
19-04-2023,15:45:00,40.8,19.3,12.9,10.3
19-04-2023,16:00:00,40.8,19.3,12.8,10.2
19-04-2023,16:15:00,40.6,19.7,13,10.4
19-04-2023,16:30:00,40.2,26,17,13.4
19-04-2023,16:45:00,40,27,17.4,13.7
19-04-2023,17:00:00,39.6,29.5,18.5,14.8
19-04-2023,17:15:00,39.2,29.4,18.1,14.4
19-04-2023,17:30:00,38.4,54.4,27.6,25.6
19-04-2023,17:45:00,37.4,59.5,28.2,26.7
19-04-2023,18:00:00,36.9,61.5,28.2,26.8
19-04-2023,18:15:00,36.5,63.3,28.3,27
19-04-2023,18:30:00,36.1,64.4,28.3,27
19-04-2023,18:45:00,35.7,64.4,27.9,26.4
19-04-2023,19:00:00,35.5,64.7,27.8,26.3
19-04-2023,19:15:00,34.9,66.2,27.6,26
19-04-2023,19:30:00,34.5,67.5,27.6,26
19-04-2023,19:45:00,34.1,68.2,27.4,25.7
19-04-2023,20:00:00,33.8,69.2,27.4,25.7
19-04-2023,20:15:00,33.5,71.3,27.5,26
19-04-2023,20:30:00,33.2,72.5,27.6,26.1
19-04-2023,20:45:00,33.1,73.9,27.8,26.5
19-04-2023,21:00:00,32.8,75.8,27.9,26.7
19-04-2023,21:15:00,32.6,76.8,28,26.8
19-04-2023,21:30:00,32.9,75.8,28.1,26.9
19-04-2023,21:30:38,32.4,77.8,28,26.8
19-04-2023,21:45:00,32.7,77.5,28.2,27.1
19-04-2023,22:00:00,32.7,74.8,27.6,26.2
19-04-2023,22:15:00,32.6,73.7,27.3,25.7
19-04-2023,22:30:00,32.5,72.6,27,25.2
19-04-2023,22:45:00,32.5,71.6,26.7,24.8
19-04-2023,23:00:00,32.3,72.8,26.8,25
19-04-2023,23:15:00,32.2,73.6,26.9,25.2
19-04-2023,23:30:00,32.1,74.5,27,25.3
19-04-2023,23:45:00,32,75.2,27.1,25.4
20-04-2023,00:00:00,31.9,75.4,27,25.3
20-04-2023,00:15:00,31.8,75.6,26.9,25.3
20-04-2023,00:30:00,31.7,75.5,26.8,25.1
20-04-2023,00:45:00,31.7,76,26.9,25.2
20-04-2023,01:00:00,31.5,76.8,27,25.3
20-04-2023,01:15:00,31.5,77,26.9,25.2
20-04-2023,01:30:00,31.4,76.9,26.8,25.1
20-04-2023,01:45:00,31.3,76.9,26.8,25
20-04-2023,02:00:00,31.1,77.5,26.7,25
20-04-2023,02:59:22,30.9,76,26.2,24.2
20-04-2023,03:00:00,30.9,75.9,26.2,24.2
20-04-2023,03:15:00,30.9,75.8,26.1,24.1
20-04-2023,03:30:00,30.8,75,25.9,23.8
20-04-2023,03:45:00,31,73.7,25.7,23.5
20-04-2023,04:00:00,30.7,74.9,25.8,23.7
20-04-2023,04:15:00,30.7,74.9,25.7,23.6
20-04-2023,04:30:00,30.6,75.4,25.7,23.6
20-04-2023,04:45:00,30.4,76.3,25.8,23.7
20-04-2023,05:00:00,30.3,77.5,25.9,23.8
20-04-2023,05:15:00,30.2,77.8,25.8,23.8
20-04-2023,05:30:00,30,78.6,25.9,23.8
20-04-2023,05:45:00,29.9,79.6,26,24.1
20-04-2023,06:00:00,29.9,80.1,26.1,24.2
20-04-2023,06:15:00,30.1,80.2,26.3,24.4
20-04-2023,06:30:00,30.2,79.9,26.3,24.5
20-04-2023,06:45:00,30.5,77.8,26.2,24.2
20-04-2023,07:00:00,30.7,74.3,25.6,23.4
20-04-2023,07:15:00,31,73.5,25.7,23.6
20-04-2023,07:30:00,31.5,69.7,25.2,22.9
20-04-2023,07:45:00,32,59.8,23.2,20.2
20-04-2023,08:00:00,32.6,57.4,23,20
20-04-2023,08:15:00,33.1,49.7,21.2,17.8
20-04-2023,08:30:00,33.2,47.5,20.5,17.1
20-04-2023,08:45:00,33.1,52.8,22.2,18.9
20-04-2023,09:00:00,33.2,56,23.2,20.1
20-04-2023,09:15:00,33.9,45.4,20.4,17
20-04-2023,09:30:00,34.7,43.7,20.5,17
20-04-2023,09:45:00,35.3,40,19.7,16.1
20-04-2023,10:00:00,36,38.7,19.7,16.1
20-04-2023,10:15:00,36.5,35.9,19,15.4
20-04-2023,10:30:00,37.1,33,18.1,14.5
20-04-2023,10:45:00,37.6,32.3,18.2,14.6
20-04-2023,11:00:00,38,29.1,16.9,13.4
20-04-2023,11:15:00,38.4,25.6,15.2,12
20-04-2023,11:30:00,38.7,27.2,16.4,13
20-04-2023,11:45:00,39,26.6,16.4,12.9
20-04-2023,12:00:00,38.9,26.1,16,12.6
20-04-2023,12:15:00,39.7,21,13.3,10.6
20-04-2023,12:30:00,39.9,20.3,12.9,10.3
20-04-2023,12:45:00,40.3,19.3,12.4,10
20-04-2023,13:00:00,40.3,19.9,12.9,10.3
20-04-2023,13:15:00,40.6,20.4,13.5,10.7
20-04-2023,13:30:00,40.4,19,12.2,9.8
20-04-2023,13:45:00,40.4,19.9,13,10.4
20-04-2023,14:00:00,40.5,19.6,12.8,10.2
20-04-2023,14:15:00,40.5,19.6,12.9,10.3
20-04-2023,14:30:00,40.4,20.3,13.3,10.6
20-04-2023,14:45:00,40.1,21.4,13.9,11
20-04-2023,15:00:00,39.9,23.6,15.3,12
20-04-2023,15:15:00,39.9,24.6,15.9,12.5
20-04-2023,15:30:00,39.9,22.8,14.7,11.6
20-04-2023,15:45:00,39.7,24.9,15.9,12.5
20-04-2023,16:00:00,39.6,25.6,16.3,12.8
20-04-2023,16:15:00,39.5,26.4,16.7,13.1
20-04-2023,16:30:00,39.4,25.6,16,12.6
20-04-2023,16:45:00,39.2,26.2,16.2,12.8
20-04-2023,17:00:00,38.7,30.2,18.1,14.4
20-04-2023,17:15:00,38.5,30.2,17.9,14.2
20-04-2023,17:30:00,38.2,29.4,17.3,13.7
20-04-2023,17:45:00,37.9,31.7,18.2,14.6
20-04-2023,18:00:00,37.8,41,22.2,18.7
20-04-2023,18:15:00,37.1,52.1,25.7,23
20-04-2023,18:30:00,36.5,59.7,27.4,25.5
20-04-2023,18:45:00,36.1,59.5,27,24.9
20-04-2023,19:00:00,35.6,61.3,27,25.1
20-04-2023,19:15:00,35.2,62.9,27,25.1
20-04-2023,19:30:00,34.7,62.7,26.5,24.3
20-04-2023,19:45:00,34.3,62.5,26,23.8
20-04-2023,20:00:00,34,62.5,25.8,23.4
20-04-2023,20:15:00,33.8,63.1,25.8,23.4
20-04-2023,20:30:00,33.7,63.7,25.9,23.6
20-04-2023,20:45:00,33.5,64.9,26,23.7
20-04-2023,21:00:00,33.3,66.6,26.2,24.1
20-04-2023,21:15:00,33.1,67.4,26.2,24.1
20-04-2023,21:30:00,32.9,68.5,26.4,24.3
20-04-2023,21:45:00,32.8,69.8,26.5,24.5
20-04-2023,22:00:00,32.6,70.5,26.5,24.6
20-04-2023,22:15:00,32.4,71.7,26.6,24.8
20-04-2023,22:30:00,32.3,72.7,26.7,24.9
20-04-2023,22:45:00,32.2,71.7,26.4,24.5
20-04-2023,23:00:00,32.1,71.9,26.4,24.5
20-04-2023,23:15:00,32,71.1,26.1,24.1
20-04-2023,23:30:00,32.1,70.5,26,23.9
20-04-2023,23:45:00,32,70.4,25.9,23.7
21-04-2023,00:00:00,31.9,69.3,25.6,23.3
21-04-2023,00:15:00,31.9,66.6,24.9,22.4
21-04-2023,00:30:00,32,64.8,24.5,21.8
21-04-2023,00:45:00,32,63.8,24.2,21.5
21-04-2023,01:00:00,32,62.2,23.8,21
21-04-2023,01:15:00,31.9,61.8,23.6,20.7
21-04-2023,01:30:00,31.8,60.8,23.3,20.3
21-04-2023,01:45:00,31.8,61.5,23.4,20.5
21-04-2023,02:00:00,31.7,61.8,23.4,20.5
21-04-2023,02:15:00,31.5,63.1,23.6,20.7
21-04-2023,02:25:53,31.4,67.2,24.6,22
21-04-2023,02:30:00,31.4,67.2,24.6,22
21-04-2023,02:45:00,31.2,67.8,24.5,21.9
21-04-2023,03:00:00,31.1,67.8,24.5,21.9
21-04-2023,03:15:00,31.1,68.4,24.6,22.1
21-04-2023,03:30:00,31,68.9,24.7,22.1
21-04-2023,03:45:00,31,69.2,24.7,22.2
21-04-2023,04:00:00,31.1,64.6,23.6,20.8
21-04-2023,04:15:00,31.3,59.9,22.6,19.5
21-04-2023,04:30:00,31.2,59.3,22.3,19.2
21-04-2023,04:45:00,31.1,60.4,22.5,19.5
21-04-2023,05:00:00,31.2,61.5,22.9,19.9
21-04-2023,05:15:00,31.1,58.4,22,18.8
21-04-2023,05:30:00,31.2,57.2,21.7,18.5
21-04-2023,05:45:00,31.2,57.7,21.8,18.7
21-04-2023,06:00:00,31.2,56.2,21.5,18.2
21-04-2023,06:15:00,31,64.5,23.5,20.7
21-04-2023,06:30:00,30.9,65.6,23.7,20.9
21-04-2023,06:45:00,30.9,61.6,22.6,19.6
21-04-2023,07:00:00,31,55.7,21.1,17.8
21-04-2023,07:15:00,31.4,48.1,19.1,15.7
21-04-2023,07:30:00,32,42.1,17.5,14.2
21-04-2023,07:45:00,32.4,37.6,16.1,13
21-04-2023,08:00:00,33,32.6,14.4,11.6
21-04-2023,08:15:00,33.4,31.6,14.3,11.5
21-04-2023,08:30:00,33.8,33.4,15.4,12.4
21-04-2023,08:45:00,34,33.3,15.6,12.5
21-04-2023,09:00:00,34.4,32.3,15.4,12.4
21-04-2023,09:15:00,34.6,32,15.5,12.4
21-04-2023,09:30:00,34.8,30.6,14.9,11.9
21-04-2023,09:45:00,34.9,32,15.8,12.6
21-04-2023,10:00:00,35.1,31.6,15.7,12.6
21-04-2023,10:15:00,35.3,30.2,15.2,12.2
21-04-2023,10:30:00,35.2,30.7,15.4,12.3
21-04-2023,10:45:00,35.9,30.3,15.8,12.6
21-04-2023,11:00:00,35.6,29.9,15.2,12.2
21-04-2023,11:15:00,35.3,30.8,15.5,12.4
21-04-2023,11:30:00,35.5,28.2,14.3,11.4
21-04-2023,11:45:00,35.5,28.9,14.7,11.7
21-04-2023,12:00:00,36.1,27.4,14.4,11.5
21-04-2023,12:15:00,36.1,28,14.7,11.7
21-04-2023,12:30:00,36,28.1,14.6,11.7
21-04-2023,12:45:00,35.9,28.5,14.8,11.8
21-04-2023,13:00:00,35.7,28.5,14.6,11.7
21-04-2023,13:15:00,35.5,29.2,14.8,11.8
21-04-2023,13:30:00,35.3,29.5,14.8,11.8
21-04-2023,13:45:00,34.6,31,15,12
21-04-2023,14:00:00,34,31,14.5,11.7
21-04-2023,14:15:00,33.8,31.8,14.7,11.8
21-04-2023,14:30:00,33.6,33,15.1,12.1
21-04-2023,14:45:00,33.4,33.8,15.3,12.3
21-04-2023,15:00:00,33.4,33.1,15,12
21-04-2023,15:15:00,33.4,34.3,15.6,12.5
21-04-2023,15:30:00,33.4,35,15.9,12.7
21-04-2023,15:45:00,33.4,35.1,15.9,12.8
21-04-2023,16:00:00,33.6,34.6,15.8,12.7
21-04-2023,16:15:00,33.3,36.3,16.3,13.1
21-04-2023,16:30:00,33.1,37.6,16.7,13.5
21-04-2023,16:45:00,33,36.2,16.1,12.9
21-04-2023,17:00:00,32.9,36.6,16.1,13
21-04-2023,17:15:00,32.8,36,15.8,12.7
21-04-2023,17:30:00,32.8,35.5,15.5,12.5
21-04-2023,17:45:00,32.5,36.3,15.6,12.6
21-04-2023,18:00:00,32.3,37.7,16.1,12.9
21-04-2023,18:15:00,32.3,37.3,15.9,12.8
21-04-2023,18:30:00,32.2,37.8,16,12.9
21-04-2023,18:45:00,32.2,37.6,15.9,12.8
21-04-2023,19:00:00,32,37.8,15.8,12.8
21-04-2023,19:15:00,31.9,38.1,15.8,12.8
21-04-2023,19:30:00,31.7,39.3,16.2,13.1
21-04-2023,19:45:00,31.6,39.6,16.1,13
21-04-2023,20:00:00,31.4,40.2,16.3,13.2
21-04-2023,20:15:00,31.2,41,16.4,13.3
21-04-2023,20:30:00,31.1,41.7,16.5,13.4
21-04-2023,20:45:00,31,40.7,16.1,13
21-04-2023,21:00:00,30.8,41.1,16,13
21-04-2023,21:15:00,30.5,42.5,16.3,13.3
21-04-2023,21:30:00,30.4,43.7,16.7,13.6
21-04-2023,21:45:00,30.5,42.2,16.2,13.1
21-04-2023,22:00:00,30.3,42.6,16.1,13.1
21-04-2023,22:15:00,30,43.3,16.1,13.1
21-04-2023,22:30:00,29.8,42.8,15.8,12.8
21-04-2023,22:45:00,29.8,43.3,16,13
21-04-2023,23:00:00,29.7,44.6,16.3,13.3
21-04-2023,23:15:00,29.5,43.8,15.9,12.9
21-04-2023,23:30:00,29.5,44.7,16.2,13.2
21-04-2023,23:45:00,29.3,45,16.1,13.1
22-04-2023,00:00:00,29.3,46.2,16.6,13.5
22-04-2023,00:15:00,29.2,45.8,16.3,13.3
22-04-2023,00:30:00,29.1,45.6,16.1,13.1
22-04-2023,00:45:00,28.8,46.4,16.2,13.2
22-04-2023,01:00:00,28.4,47.5,16.2,13.2
22-04-2023,01:15:00,28.3,48,16.2,13.3
22-04-2023,01:30:00,28.1,48.9,16.3,13.4
22-04-2023,01:45:00,28,49.5,16.4,13.4
22-04-2023,02:00:00,27.9,49.9,16.5,13.5
22-04-2023,02:15:00,27.8,50.6,16.6,13.6
22-04-2023,02:30:00,27.8,50.2,16.4,13.5
22-04-2023,02:45:00,27.7,50.7,16.5,13.5
22-04-2023,03:00:00,27.5,51.3,16.6,13.6
22-04-2023,03:15:00,27.1,51.8,16.3,13.4
22-04-2023,03:30:00,27.5,50.1,16.1,13.2
22-04-2023,03:45:00,27.5,48.7,15.7,12.9
22-04-2023,04:00:00,27.6,48.4,15.8,12.9
22-04-2023,04:15:00,27.7,48.8,15.9,13
22-04-2023,04:30:00,27.6,48.9,15.9,13
22-04-2023,04:45:00,27.5,49.4,15.9,13.1
22-04-2023,05:00:00,27.4,50.2,16.1,13.2
22-04-2023,05:15:00,27.3,50.4,16.1,13.2
22-04-2023,05:30:00,27.2,50.7,16.1,13.2
22-04-2023,05:45:00,27.3,51.5,16.4,13.5
22-04-2023,06:00:00,27.1,52.7,16.6,13.7
22-04-2023,06:15:00,27.2,53.8,17.1,14
22-04-2023,06:30:00,27.5,54.5,17.6,14.5
22-04-2023,06:45:00,27.6,53.8,17.4,14.3
22-04-2023,07:00:00,27.8,54.5,17.8,14.6
22-04-2023,07:15:00,28.2,53,17.7,14.6
22-04-2023,07:30:00,28.5,51.1,17.4,14.3
22-04-2023,07:45:00,28.8,50.7,17.6,14.4
22-04-2023,08:00:00,29.1,51.2,18,14.8
22-04-2023,08:15:00,29.4,47.9,17.2,14
22-04-2023,08:30:00,29.8,46.9,17.3,14.1
22-04-2023,08:45:00,30.1,46.5,17.4,14.2
22-04-2023,09:00:00,30.5,45.5,17.4,14.2
22-04-2023,09:15:00,30.8,44.6,17.3,14.1
22-04-2023,09:30:00,31.1,42.5,16.8,13.7
22-04-2023,09:45:00,31.3,41.5,16.7,13.5
22-04-2023,10:00:00,31.6,41.8,17.1,13.8
22-04-2023,10:15:00,31.8,41.3,17,13.8
22-04-2023,10:30:00,32,41.3,17.2,13.9
22-04-2023,10:45:00,32.2,41.8,17.6,14.3
22-04-2023,11:00:00,32.7,41.4,17.8,14.5
22-04-2023,11:15:00,33,38.9,17.1,13.8
22-04-2023,11:30:00,33.3,38.8,17.4,14
22-04-2023,11:45:00,33.4,38.6,17.4,14.1
22-04-2023,12:00:00,33.6,39,17.7,14.3
22-04-2023,12:15:00,33.7,39.3,18,14.6
22-04-2023,12:30:00,33.6,36.7,16.8,13.5
22-04-2023,12:45:00,33.3,37,16.6,13.3
22-04-2023,13:00:00,33.1,38.9,17.2,13.9
22-04-2023,13:15:00,33.3,39.4,17.6,14.3
22-04-2023,13:30:00,33.5,37.5,17,13.7
22-04-2023,13:45:00,33.6,34.7,15.9,12.7
22-04-2023,14:00:00,33.9,35.8,16.6,13.3
22-04-2023,14:15:00,34,33.6,15.7,12.6
22-04-2023,14:30:00,34.2,34.7,16.4,13.1
22-04-2023,14:45:00,34.3,33.8,16,12.9
22-04-2023,15:00:00,34.2,34.3,16.2,13
22-04-2023,15:15:00,34.2,34.9,16.5,13.2
22-04-2023,15:30:00,34,35.7,16.7,13.4
22-04-2023,15:45:00,34.2,34.9,16.5,13.3
22-04-2023,16:00:00,34.3,33.4,15.9,12.7
22-04-2023,16:15:00,34,34.4,16.1,12.9
22-04-2023,16:30:00,33.7,35.4,16.3,13.1
22-04-2023,16:45:00,33.5,38.9,17.6,14.2
22-04-2023,17:00:00,33.3,39.9,17.8,14.4
22-04-2023,17:15:00,33.2,39.9,17.7,14.4
22-04-2023,17:30:00,33.3,40.2,17.9,14.5
22-04-2023,17:45:00,33,41.7,18.2,14.8
22-04-2023,18:00:00,32.8,42,18.2,14.8
22-04-2023,18:15:00,32.5,43.6,18.5,15.1
22-04-2023,18:30:00,32.1,44.9,18.7,15.3
22-04-2023,18:45:00,32.1,43.5,18.1,14.7
22-04-2023,19:00:00,32.1,44.2,18.4,15
22-04-2023,19:15:00,31.8,44.4,18.2,14.8
22-04-2023,19:30:00,31.6,44.5,18.1,14.7
22-04-2023,19:45:00,31.2,45,17.9,14.6
22-04-2023,20:00:00,30.7,44,17.1,13.9
22-04-2023,20:15:00,30.5,42.8,16.4,13.3
22-04-2023,20:30:00,29.7,44.9,16.5,13.4
22-04-2023,20:45:00,28,56,18.4,15.3
22-04-2023,21:00:00,27,61.1,18.9,15.7
22-04-2023,21:15:00,26.7,61.7,18.7,15.6
22-04-2023,21:30:00,26.3,62.3,18.5,15.5
22-04-2023,21:45:00,26.3,60.9,18.2,15.1
22-04-2023,22:00:00,26.6,58.2,17.7,14.7
22-04-2023,22:15:00,26.9,56.7,17.6,14.5
22-04-2023,22:30:00,26.6,62.3,18.8,15.7
22-04-2023,22:45:00,26.5,65.9,19.6,16.5
22-04-2023,23:00:00,26.1,69.1,20,16.9
22-04-2023,23:15:00,25.8,70.1,19.9,16.9
22-04-2023,23:30:00,25.7,70.2,19.9,16.8
22-04-2023,23:45:00,25.9,68.8,19.8,16.7
23-04-2023,00:00:00,26.1,66.7,19.4,16.4
23-04-2023,00:15:00,26.1,69,19.9,16.9
23-04-2023,00:30:00,26.3,67.7,19.9,16.8
23-04-2023,00:45:00,26.5,63.6,19,15.9
23-04-2023,01:00:00,26.6,63.2,19,15.9
23-04-2023,01:15:00,26.5,63.8,19.1,15.9
23-04-2023,01:30:00,26.1,67.5,19.6,16.5
23-04-2023,01:45:00,25.7,68.6,19.5,16.5
23-04-2023,02:00:00,25.6,68.5,19.4,16.3
23-04-2023,02:15:00,25.8,67.9,19.4,16.3
23-04-2023,02:30:00,25.6,68,19.3,16.2
23-04-2023,02:45:00,25.8,65.9,18.9,15.8
23-04-2023,03:00:00,25.8,67.1,19.2,16.1
23-04-2023,03:15:00,25.5,66.1,18.7,15.7
23-04-2023,03:30:00,25.5,67.3,18.9,15.9
23-04-2023,03:45:00,25.3,69.1,19.2,16.2
23-04-2023,04:00:00,24.7,72.7,19.5,16.5
23-04-2023,04:15:00,24.7,71.2,19.1,16.1
23-04-2023,04:30:00,24.8,71.2,19.2,16.2
23-04-2023,04:45:00,24.7,71.4,19.2,16.2
23-04-2023,05:00:00,24.7,70.1,18.9,15.9
23-04-2023,05:15:00,24.6,70.8,18.9,15.9
23-04-2023,05:30:00,24.3,72.5,19,16.1
23-04-2023,05:45:00,24.3,73.3,19.2,16.2
23-04-2023,06:00:00,23.9,76.3,19.5,16.6
23-04-2023,06:15:00,24.2,74.1,19.3,16.3
23-04-2023,06:30:00,24.1,74.9,19.4,16.4
23-04-2023,06:45:00,24.1,73.4,19.1,16.1
23-04-2023,07:00:00,24.4,74.7,19.6,16.6
23-04-2023,07:15:00,24.6,74.5,19.7,16.7
23-04-2023,07:30:00,25,71,19.3,16.3
23-04-2023,07:45:00,25.3,71.4,19.8,16.8
23-04-2023,08:00:00,25.5,70.6,19.8,16.8
23-04-2023,08:15:00,25.6,69.8,19.6,16.6
23-04-2023,08:30:00,25.8,70.2,20,17
23-04-2023,08:45:00,26.5,67.2,20,16.9
23-04-2023,09:00:00,27,65.9,20.1,17
23-04-2023,09:15:00,27.3,63.9,19.9,16.7
23-04-2023,09:30:00,27.5,61.4,19.4,16.2
23-04-2023,09:45:00,27.9,59.5,19.3,16.1
23-04-2023,10:00:00,28.5,58.8,19.6,16.4
23-04-2023,10:15:00,28.8,57.8,19.7,16.4
23-04-2023,10:30:00,29.1,56.6,19.6,16.4
23-04-2023,10:45:00,29.2,57.7,20,16.8
23-04-2023,11:00:00,29.6,54.8,19.6,16.3
23-04-2023,11:15:00,29.5,53.2,19,15.7
23-04-2023,11:30:00,29.5,55.3,19.6,16.3
23-04-2023,11:45:00,29.7,56.1,20,16.7
23-04-2023,12:00:00,29.8,54.8,19.7,16.4
23-04-2023,12:15:00,29.9,54.4,19.7,16.4
23-04-2023,12:30:00,30.2,55.9,20.5,17.2
